,Product Name,Price,Quantity,Discount,Prize badge,Product Link,Product pid
142,Adega de Mangualde Coleção do Mocho DOC Dão Vinho Branco,2.09,garrafa 75 cl,55,n/a,https://www.continente.pt/produto/adega-de-mangualde-colecao-do-mocho-doc-dao-vinho-branco-adega-de-mangualde-7625020.html,7625020
143,Monte Velho Regional Alentejano Vinho Rosé,3.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/monte-velho-regional-alentejano-vinho-rose-monte-velho-7378669.html,7378669
144,Assobio DOC Douro Vinho Branco,7.99,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/assobio-doc-douro-vinho-branco-assobio-6516610.html,6516610
145,n/a,5.48,n/a,n/a,n/a,https://www.continente.pt/produto/vinho-branco-que-sabe-bem-com-a-vida-foodgazelaverde.html,foodgazelaverde
146,Mula Velha Reserva Regional Lisboa Vinho Branco,3.29,garrafa 75 cl,60,premiado,https://www.continente.pt/produto/mula-velha-reserva-regional-lisboa-vinho-branco-mula-velha-5400426.html,5400426
147,Nordeste Vinho Branco,5.19,Bag in Box 5 lt,n/a,n/a,https://www.continente.pt/produto/nordeste-vinho-branco-nordeste-6908787.html,6908787
148,Piteira Reserva DOC Alentejo Vinho Tinto,3.49,garrafa 75 cl,60,n/a,https://www.continente.pt/produto/piteira-reserva-doc-alentejo-vinho-tinto-piteira-7817021.html,7817021
149,Lambrusco Decordi Rosato,2.89,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/lambrusco-decordi-rosato-lambrusco-5470043.html,5470043
150,JP Regional Península de Setúbal Vinho Branco,2.49,garrafa 75 cl,25,premiado,https://www.continente.pt/produto/jp-regional-peninsula-de-setubal-vinho-branco-j.p.-2116574.html,2116574
151,Sobreiro de Pegões Premium Regional Península de Setúbal Vinho Tinto,3.69,garrafa 75 cl,65,premiado,https://www.continente.pt/produto/sobreiro-de-pegoes-premium-regional-peninsula-de-setubal-vinho-tinto-sobreiro-de-pegoes-5575493.html,5575493
152,Duas Encostas Vinhas Velhas Signature DOC Dão Vinho Tinto,6.99,garrafa 75 cl,60,premiado,https://www.continente.pt/produto/duas-encostas-vinhas-velhas-signature-doc-dao-vinho-tinto-duas-encostas-6343383.html,6343383
153,Lagar de Burmester Reserva DOC Douro Vinho Tinto,5.49,garrafa 75 cl,45,premiado,https://www.continente.pt/produto/lagar-de-burmester-reserva-doc-douro-vinho-tinto-burmester-7435944.html,7435944
154,Abelharuco Regional Alentejano Vinho Tinto,6.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/abelharuco-regional-alentejano-vinho-tinto-abelharuco-7435979.html,7435979
155,Albenaz Jardim Secreto Escolha DOC Vinho Verde Rosé,3.89,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/albenaz-jardim-secreto-escolha-doc-vinho-verde-rose-albenaz-7407523.html,7407523
156,Caves de Pegões Regional Península de Setúbal Vinho Tinto,2.39,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/caves-de-pegoes-regional-peninsula-de-setubal-vinho-tinto-caves-de-pegoes-4047520.html,4047520
157,Caves de Pegões Regional Península de Setúbal Vinho Branco,2.39,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/caves-de-pegoes-regional-peninsula-de-setubal-vinho-branco-caves-de-pegoes-7162022.html,7162022
158,Castelinho Reserva DOC Douro Vinho Branco,3.59,garrafa 75 cl,60,n/a,https://www.continente.pt/produto/castelinho-reserva-doc-douro-vinho-branco-castelinho-7825468.html,7825468
159,Pera Doce Regional Alentejo Vinho Rosé,3.29,garrafa 75 cl,50,premiado,https://www.continente.pt/produto/pera-doce-regional-alentejo-vinho-rose-pera-doce-7161124.html,7161124
160,Pêra Manca Alentejo Vinho Branco,59.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/pera-manca-alentejo-vinho-branco-pera-manca-7771193.html,7771193
161,Burmester DOC Douro Vinho Branco,4.49,garrafa 75 cl,25,n/a,https://www.continente.pt/produto/burmester-doc-douro-vinho-branco-burmester-4473050.html,4473050
162,Flor de Penalva Colheita Selecionada DOC Dão Vinho Tinto,2.99,garrafa 75 cl,50,premiado,https://www.continente.pt/produto/flor-de-penalva-colheita-selecionada-doc-dao-vinho-tinto-flor-de-penalva-5345129.html,5345129
163,Flor de Penalva Reserva DOC Dão Vinho Branco,3.59,garrafa 75 cl,60,n/a,https://www.continente.pt/produto/flor-de-penalva-reserva-doc-dao-vinho-branco-flor-de-penalva-7411084.html,7411084
164,Vinha da Valentina Reserva Signature Regional Península de Setúbal Vinho Tinto,6.29,garrafa 75 cl,65,premiado,https://www.continente.pt/produto/vinha-da-valentina-reserva-signature-regional-peninsula-de-setubal-vinho-tinto-casa-ermelinda-freitas-6177033.html,6177033
165,Afonsino DOC Vinho Verde Branco,2.79,garrafa 75 cl,50,premiado,https://www.continente.pt/produto/afonsino-doc-vinho-verde-branco-afonsino-4879565.html,4879565
166,Cancellus Premium DOC Douro Vinho Rosé,3.99,garrafa 75 cl,70,n/a,https://www.continente.pt/produto/cancellus-premium-doc-douro-vinho-rose-cancellus-7406296.html,7406296
167,Vermelhusco Vinho Frisante Rosé,1.59,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/vermelhusco-vinho-frisante-rose-adega-da-vermelha-6047983.html,6047983
168,Flor de Borba DOC Alentejo Vinho Tinto,3.29,garrafa 75 cl,50,n/a,https://www.continente.pt/produto/flor-de-borba-doc-alentejo-vinho-tinto-borba-sovibor-7435448.html,7435448
169,Mocho Galego Signature Regional Alentejano Vinho Tinto,4.99,garrafa 75 cl,70,premiado,https://www.continente.pt/produto/mocho-galego-signature-regional-alentejano-vinho-tinto-mocho-galego-6649900.html,6649900
170,Cabriz Colheita Selecionada DOC Dão Vinho Tinto,5.49,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/cabriz-colheita-selecionada-doc-dao-vinho-tinto-quinta-de-cabriz-2610397.html,2610397
171,Faisão Vinho Frutado Rosé,1.79,garrafa 75 cl,25,n/a,https://www.continente.pt/produto/faisao-vinho-frutado-rose-faisao-4419806.html,4419806
172,Palmelão DOC Palmela Vinho Rosé,1.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/palmelao-doc-palmela-vinho-rose-palmelao-6563541.html,6563541
173,Três Bagos Sauvignon Blanc Douro Vinho Branco,11.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/tres-bagos-sauvignon-blanc-douro-vinho-branco-tres-bagos-7173273.html,7173273
174,Mundus Leve Regional Lisboa Vinho Branco,1.99,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/mundus-leve-regional-lisboa-vinho-branco-mundus-2815625.html,2815625
175,Monsaraz DOC Alentejo Vinho Tinto,3.19,garrafa 75 cl,25,n/a,https://www.continente.pt/produto/monsaraz-doc-alentejo-vinho-tinto-monsaraz-2288375.html,2288375
176,Palmelão DOC Palmela Vinho Tinto,1.99,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/palmelao-doc-palmela-vinho-tinto-adega-de-palmela-5575435.html,5575435
177,Campus de Borba Vinhas Velhas DOC Alentejo Vinho Branco,3.99,garrafa 75 cl,60,premiado,https://www.continente.pt/produto/campus-de-borba-vinhas-velhas-doc-alentejo-vinho-branco-campus-de-borba-6036871.html,6036871
178,Vila Ruiva Premium Regional Alentejano Vinho Branco,3.99,garrafa 75 cl,60,n/a,https://www.continente.pt/produto/vila-ruiva-premium-regional-alentejano-vinho-branco-vila-ruiva-6159544.html,6159544
179,Trinca Bolotas Regional Alentejano Vinho Tinto,6.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/trinca-bolotas-regional-alentejano-vinho-tinto-trinca-bolotas-5471317.html,5471317
180,Essencia Vinho do Porto Tawny,4.29,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/essencia-vinho-do-porto-tawny-essentia-3743819.html,3743819
181,Continente Sangria Branca,1.75,"garrafa 1,5 lt",n/a,n/a,https://www.continente.pt/produto/continente-sangria-branca-continente-6661957.html,6661957
182,Montes Ermos Vinho Tinto,10.49,Bag in Box 5 lt,n/a,n/a,https://www.continente.pt/produto/montes-ermos-vinho-tinto-montes-ermos-7028535.html,7028535
183,Tapada das Lebres Premium Regional Alentejo Vinho Rosé,3.99,garrafa 75 cl,70,n/a,https://www.continente.pt/produto/tapada-das-lebres-premium-regional-alentejo-vinho-rose-tapada-das-lebres-7168700.html,7168700
184,Rovisco Pais Reserva Regional Península de Setúbal Vinho Branco,3.49,garrafa 75 cl,50,premiado,https://www.continente.pt/produto/rovisco-pais-reserva-regional-peninsula-de-setubal-vinho-branco-rovisco-pais-6910276.html,6910276
185,Encostas do Côa Regional Terras da Beira Vinho Branco,1.99,garrafa 75 cl,35,premiado,https://www.continente.pt/produto/encostas-do-coa-regional-terras-da-beira-vinho-branco-encostas-do-coa-5576802.html,5576802
186,Flor de Penalva Reserva DOC Dão Vinho Tinto,3.59,garrafa 75 cl,60,premiado,https://www.continente.pt/produto/flor-de-penalva-reserva-doc-dao-vinho-tinto-flor-de-penalva-5371821.html,5371821
187,Roboredo Signature DOC Douro Vinho Tinto,7.85,garrafa 75 cl,55,premiado,https://www.continente.pt/produto/roboredo-signature-doc-douro-vinho-tinto-roboredo-7316598.html,7316598
188,Mula Velha Regional Lisboa Vinho Rosé,2.89,garrafa 75 cl,50,premiado,https://www.continente.pt/produto/mula-velha-regional-lisboa-vinho-rose-mula-velha-5567493.html,5567493
189,Porta da Ravessa Special Edition Regional Alentejano Vinho Branco,2.99,garrafa 75 cl,50,premiado,https://www.continente.pt/produto/porta-da-ravessa-special-edition-regional-alentejano-vinho-branco-porta-da-ravessa-7487180.html,7487180
190,Quinta Vale da Pedra DOC Douro Branco,3.29,garrafa 75 cl,25,premiado,https://www.continente.pt/produto/quinta-vale-da-pedra-doc-douro-branco-quinta-vale-da-pedra-7319390.html,7319390
191,Caves de Pegões Regional Península de Setúbal Vinho Rosé,2.39,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/caves-de-pegoes-regional-peninsula-de-setubal-vinho-rose-caves-de-pegoes-7162021.html,7162021
192,Guarda Rios Regional Alentejano Vinho Rosé,3.99,garrafa 75 cl,60,premiado,https://www.continente.pt/produto/guarda-rios-regional-alentejano-vinho-rose-guarda-rios-6175055.html,6175055
193,Contemporal DOC Vinho Verde Branco,1.95,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/contemporal-doc-vinho-verde-branco-contemporal-6917104.html,6917104
194,Porrais Signature DOC Douro Vinho Tinto,5.59,garrafa 75 cl,65,premiado,https://www.continente.pt/produto/porrais-signature-doc-douro-vinho-tinto-porrais-6808600.html,6808600
195,Casal Garcia DOC Vinho Verde Branco,4.69,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/casal-garcia-doc-vinho-verde-branco-casal-garcia-2050292.html,2050292
196,Paulo Laureano Signature Regional Alentejano Vinho Tinto,7.59,garrafa 75 cl,60,premiado,https://www.continente.pt/produto/paulo-laureano-signature-regional-alentejano-vinho-tinto-paulo-laureano-7400546.html,7400546
197,Continente Sangria Tinta,1.75,"garrafa 1,5 lt",n/a,n/a,https://www.continente.pt/produto/continente-sangria-tinta-continente-6124222.html,6124222
198,Herdade São Miguel Colheita Selecionada Regional Alentejano Vinho Tinto,5.49,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/herdade-sao-miguel-colheita-selecionada-regional-alentejano-vinho-tinto-herdade-de-sao-miguel-5368285.html,5368285
199,Casal Garcia Sangria Tinta,4.39,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/casal-garcia-sangria-tinta-casal-garcia-5806446.html,5806446
200,Castelo de Borba DOC Alentejo Vinho Tinto,4.99,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/castelo-de-borba-doc-alentejo-vinho-tinto-castelo-de-borba-7078111.html,7078111
201,Casal da Eira Vinho Tinto,1.69,emb. 1 lt,n/a,n/a,https://www.continente.pt/produto/casal-da-eira-vinho-tinto-casal-da-eira-4696830.html,4696830
202,Outeiro dos Pinheiros Regional Alentejano Vinho Branco,1.99,garrafa 75 cl,60,n/a,https://www.continente.pt/produto/outeiro-dos-pinheiros-regional-alentejano-vinho-branco-outeiro-dos-pinheiros-7817628.html,7817628
203,Adega do Presidente Adamado DOC Vinho Verde Branco,2.99,garrafa 75 cl,60,n/a,https://www.continente.pt/produto/adega-do-presidente-adamado-doc-vinho-verde-branco-adega-do-presidente-5787176.html,5787176
204,Cavalo Bravo Regional Tejo Vinho Branco,2.59,garrafa 75 cl,60,n/a,https://www.continente.pt/produto/cavalo-bravo-regional-tejo-vinho-branco-cavalo-bravo-4907196.html,4907196
205,Lezíria Meio Seco Vinho Rosé,1.79,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/leziria-meio-seco-vinho-rose-leziria-2998997.html,2998997
206,Aveleda DOC Vinho Verde Branco,4.99,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/aveleda-doc-vinho-verde-branco-aveleda-3809532.html,3809532
207,Porta da Ravessa DOC Alentejo Vinho Tinto,2.19,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/porta-da-ravessa-doc-alentejo-vinho-tinto-porta-da-ravessa-5337465.html,5337465
208,Caves Santa Marta Vinho Branco,8.99,Bag in Box 5 lt,n/a,n/a,https://www.continente.pt/produto/caves-santa-marta-vinho-branco-santa-marta-2707878.html,2707878
209,Reguengos Reserva DOC Alentejo Vinho Tinto,5.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/reguengos-reserva-doc-alentejo-vinho-tinto-reguengos-2050468.html,2050468
210,Vinhas de Felgueiras DOC Vinho Verde Branco,1.99,garrafa 75 cl,55,premiado,https://www.continente.pt/produto/vinhas-de-felgueiras-doc-vinho-verde-branco-felgueiras-6917570.html,6917570
211,Pacheca Premium DOC Douro Vinho Rosé,7.99,garrafa 75 cl,45,n/a,https://www.continente.pt/produto/pacheca-premium-doc-douro-vinho-rose-quinta-da-pacheca-7794087.html,7794087
212,Porta da Ravessa Reserva DOC Alentejo Vinho Branco,3.59,garrafa 75 cl,40,n/a,https://www.continente.pt/produto/porta-da-ravessa-reserva-doc-alentejo-vinho-branco-porta-da-ravessa-5340155.html,5340155
213,Fonte do Nico Regional Península de Setúbal Vinho Branco,2.09,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/fonte-do-nico-regional-peninsula-de-setubal-vinho-branco-fonte-do-nico-2821505.html,2821505
214,JP Regional Península de Setúbal Vinho Rosé,2.49,garrafa 75 cl,25,premiado,https://www.continente.pt/produto/jp-regional-peninsula-de-setubal-vinho-rose-j.p.-5545420.html,5545420
215,Lagosta DOC Vinho Verde Branco,2.99,garrafa 75 cl,25,premiado,https://www.continente.pt/produto/lagosta-doc-vinho-verde-branco-lagosta-2936814.html,2936814
216,Casal Garcia Sangria Branca,4.39,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/casal-garcia-sangria-branca-casal-garcia-6163243.html,6163243
217,Terras de Xisto Reserva Regional Alentejano Vinho Tinto,3.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/terras-de-xisto-reserva-regional-alentejano-vinho-tinto-terras-de-xisto-5046564.html,5046564
218,Terras do Ribatejo Regional Tejo Vinho Branco,1.59,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/terras-do-ribatejo-regional-tejo-vinho-branco-terras-do-ribatejo-7418331.html,7418331
219,Favaios Moscatel do Douro,5.99,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/favaios-moscatel-do-douro-favaios-2050527.html,2050527
220,Comboio do Vesúvio Unoaked DOC Douro Vinho Tinto,12.99,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/comboio-do-vesuvio-unoaked-doc-douro-vinho-tinto-quinta-do-vesuvio-7817879.html,7817879
221,Capote Velho Reserva Regional Lisboa Vinho Branco,3.29,garrafa 75 cl,50,premiado,https://www.continente.pt/produto/capote-velho-reserva-regional-lisboa-vinho-branco-capote-velho-4626469.html,4626469
222,Adega de Borba DOC Alentejo Vinho Branco,3.89,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/adega-de-borba-doc-alentejo-vinho-branco-adega-de-borba-4363334.html,4363334
223,Barros Vinho do Porto Ruby,6.49,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/barros-vinho-do-porto-ruby-barros-2927190.html,2927190
224,Adega de Mangualde Coleção do Mocho Doc Dão Vinho Tinto,2.09,garrafa 75 cl,55,n/a,https://www.continente.pt/produto/adega-de-mangualde-colecao-do-mocho-doc-dao-vinho-tinto-adega-de-mangualde-7625018.html,7625018
225,Monte da Piadeira Vinho Tinto,5.59,Bag in Box 5 lt,n/a,n/a,https://www.continente.pt/produto/monte-da-piadeira-vinho-tinto-monte-da-piadeira-6926299.html,6926299
226,Contemporal Regional Alentejano Vinho Branco,1.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/contemporal-regional-alentejano-vinho-branco-contemporal-6898846.html,6898846
227,O Tal da Lixa DOC Vinho Verde Branco,3.09,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/o-tal-da-lixa-doc-vinho-verde-branco-tal-da-lixa-4857231.html,4857231
228,Adega de Vila Real Reserva DOC Douro Vinho Branco,2.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/adega-de-vila-real-reserva-doc-douro-vinho-branco-adega-de-vila-real-4731538.html,4731538
229,Palácio da Brejoeira Alvarinho DOC Vinho Verde Branco,22.49,garrafa 75 cl,10,premiado,https://www.continente.pt/produto/palacio-da-brejoeira-alvarinho-doc-vinho-verde-branco-palacio-da-brejoeira-2050355.html,2050355
230,D. Ermelinda DOC Palmela Vinho Tinto,5.49,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/d.-ermelinda-doc-palmela-vinho-tinto-dona-ermelinda-2624134.html,2624134
231,Mundus Arinto Premium Lisboa Vinho Branco,3.49,garrafa 75 cl,65,n/a,https://www.continente.pt/produto/mundus-arinto-premium-lisboa-vinho-branco-mundus-7781510.html,7781510
232,Meandro do Vale Meão DOC Douro Vinho Tinto,13.49,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/meandro-do-vale-meao-doc-douro-vinho-tinto-meandro-5372686.html,5372686
233,Vila Ruiva Reserva Regional Alentejano Vinho Branco,3.19,garrafa 75 cl,60,premiado,https://www.continente.pt/produto/vila-ruiva-reserva-regional-alentejano-vinho-branco-vila-ruiva-7403299.html,7403299
234,Conde de Calhariz Premium Regional Península Setúbal Vinho Branco,2.99,garrafa 75 cl,70,n/a,https://www.continente.pt/produto/conde-de-calhariz-premium-regional-peninsula-setubal-vinho-branco-conde-de-calhariz-7781511.html,7781511
235,Graham's Vinho do Porto Tawny 10 Anos,22.95,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/grahams-vinho-do-porto-tawny-10-anos-grahams-3075587.html,3075587
236,Monte das Parreiras de Arraiolos Regional Alentejano Vinho Tinto,2.39,garrafa 75 cl,45,n/a,https://www.continente.pt/produto/monte-das-parreiras-de-arraiolos-regional-alentejano-vinho-tinto-monte-das-parreiras-de-arraiolos-5593273.html,5593273
237,Terras do Pó Regional Península de Setúbal Vinho Branco,4.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/terras-do-po-regional-peninsula-de-setubal-vinho-branco-terras-do-po-2851817.html,2851817
238,Quinta da Bacalhôa Vinho Tinto,19.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-da-bacalhoa-vinho-tinto-quinta-da-bacalhoa-2051023.html,2051023
239,Albenaz Terraço Real Premium Regional Alentejano Vinho Tinto,3.89,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/albenaz-terraco-real-premium-regional-alentejano-vinho-tinto-albenaz-6526612.html,6526612
240,Roboredo Premium DOC Douro Vinho Tinto,5.49,garrafa 75 cl,50,premiado,https://www.continente.pt/produto/roboredo-premium-doc-douro-vinho-tinto-roboredo-7316584.html,7316584
241,Conde de Calhariz Regional Península de Setúbal Vinho Tinto,2.99,garrafa 75 cl,70,premiado,https://www.continente.pt/produto/conde-de-calhariz-regional-peninsula-de-setubal-vinho-tinto-conde-de-calhariz-7625058.html,7625058
242,Valmaduro Syrah Regional Lisboa Vinho Tinto,3.59,garrafa 75 cl,55,premiado,https://www.continente.pt/produto/valmaduro-syrah-regional-lisboa-vinho-tinto-valmaduro-7078762.html,7078762
